doc_id,source_path,source_sha,chunk_id,chunk_index,chunk_count,doc_class,language,content,last_sync_iso
otui-ui-8c9621edb08f,client_textedit/textedit.otui,3ead5ec,otui-ui-8c9621edb08f_3,3,9,ui,otui,"## Widget Details
",2025-10-09T10:29:14Z
otui-ui-8c9621edb08f,client_textedit/textedit.otui,3ead5ec,otui-ui-8c9621edb08f_4,4,9,ui,otui,"### `cancel`

- **Klasa:** `TextEditButtons`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `id`: cancel
  - `height`: 30
  - `margin-right`: 10
  - `width`: 60
",2025-10-09T10:29:14Z
otui-ui-8c9621edb08f,client_textedit/textedit.otui,3ead5ec,otui-ui-8c9621edb08f_5,5,9,ui,otui,"
### `examples`

- **Klasa:** `TextEditWindow`
- **Rodzic:** `MainWindow`
- **Właściwości:**
  - `id`: examples
  - `type`: verticalBox
  - `fit-children`: true
  - `text-align`: center
  - `margin-bottom`: 5
  - `visible`: false
  - `text-wrap`: true
  - `text-auto-resize`: true
",2025-10-09T10:29:14Z
otui-ui-8c9621edb08f,client_textedit/textedit.otui,3ead5ec,otui-ui-8c9621edb08f_6,6,9,ui,otui,"
### `text`

- **Klasa:** `SinglelineTextEditWindow`
- **Rodzic:** `TextEditWindow`
- **Właściwości:**
  - `width`: 250
  - `id`: text
",2025-10-09T10:29:14Z
otui-ui-8c9621edb08f,client_textedit/textedit.otui,3ead5ec,otui-ui-8c9621edb08f_7,7,9,ui,otui,"### `textScroll`

- **Klasa:** `MultilineTextEditWindow`
- **Rodzic:** `TextEditWindow`
- **Właściwości:**
  - `width`: 500
  - `id`: textScroll
  - `height`: 300
  - `margin-right`: 12
  - `text-wrap`: true
  - `vertical-scrollbar`: textScroll
  - `pixels-scroll`: true
  - `step`: 10
",2025-10-09T10:29:14Z
otui-ui-8c9621edb08f,client_textedit/textedit.otui,3ead5ec,otui-ui-8c9621edb08f_8,8,9,ui,otui,"
## Hierarchy Diagram

Zobacz: [../diagrams/textedit.mmd](../diagrams/textedit.mmd)
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_0,0,22,ui,otui,"# game_prey/prey.otui
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_1,1,22,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla prey.
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_2,2,22,ui,otui,"## Widgets

| ID | Class | Parent | Key Properties |
|----|-------|--------|----------------|
| `shopTempButton` | `LockedPreyPanel` | `Panel` | size=195 67 |
| `Star` | `Star` | `UIWidget` | size=9 10 |
| `NoStar` | `NoStar` | `UIWidget` | size=9 10 |
| `noBonusIcon` | `NoCreaturePanel` | `Panel` | size=124 124 |
| `lockPreyPrice` | `ActivePreyPanel` | `Panel` | size=155 15 |
| `timeLeft` | `CreatureAndBonus` | `Panel` | size=124 124 |
| `price` | `BonusReroll` | `FlatPanel` | size=40 55 |
| `l",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_3,3,22,ui,otui,"| `slot3` | `PreyTracker` | `MiniWindow` | id=slot3, height=95, icon=/images/topbuttons/prey |

## Widget Details
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_4,4,22,ui,otui,"### `shopTempButton`

- **Klasa:** `LockedPreyPanel`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `size`: 195 67
  - `id`: shopTempButton
  - `height`: 64
  - `background-color`: #1c4161
  - `margin-top`: 7
  - `image-source`: /images/game/prey/prey_temp_test
  - `image-clip`: 0 67 204 67
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_5,5,22,ui,otui,"
### `Star`

- **Klasa:** `Star`
- **Rodzic:** `UIWidget`
- **Właściwości:**
  - `size`: 9 10
  - `image-source`: /images/game/prey/prey_star
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_6,6,22,ui,otui,"### `NoStar`

- **Klasa:** `NoStar`
- **Rodzic:** `UIWidget`
- **Właściwości:**
  - `size`: 9 10
  - `image-source`: /images/game/prey/prey_nostar
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_7,7,22,ui,otui,"### `noBonusIcon`

- **Klasa:** `NoCreaturePanel`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `size`: 124 124
  - `image-source`: /images/game/prey/prey_bignobonus
  - `image-border`: 1
  - `phantom`: true
  - `id`: noBonusIcon
  - `margin-left`: 10
  - `margin-top`: 5
  - `margin-right`: 10
  - `padding-left`: 5
  - `type`: grid
  - `cell-size`: 9 10
  - `cell-spacing`: 2
  - `num-columns`: 5
  - `height`: 20
  - `background-color`: #262626
  - `border`: 1 black
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_8,8,22,ui,otui,"  - `border`: 1 black

### `lockPreyPrice`

- **Klasa:** `ActivePreyPanel`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `size`: 155 15
  - `id`: lockPreyPrice
  - `margin-top`: 2
  - `margin-right`: 2
  - `image-source`: /images/ui/panel_flat
  - `image-border`: 1
  - `font`: verdana-11px-rounded
  - `text`: Lock Prey
  - `margin-left`: 2
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_9,9,22,ui,otui,"
### `timeLeft`

- **Klasa:** `CreatureAndBonus`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `size`: 124 124
  - `id`: timeLeft
  - `phantom`: true
  - `image-source`: /images/game/prey/prey_bignobonus
  - `image-border`: 1
  - `padding`: 5
  - `margin-left`: 10
  - `margin-top`: 5
  - `margin-right`: 10
  - `padding-left`: 5
  - `type`: grid
  - `cell-size`: 9 10
  - `cell-spacing`: 2
  - `num-columns`: 5
  - `height`: 20
  - `background-color`: #C28400
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_10,10,22,ui,otui,"  - `background-color`: #C28400

### `price`

- **Klasa:** `BonusReroll`
- **Rodzic:** `FlatPanel`
- **Właściwości:**
  - `padding`: 2
  - `size`: 40 55
  - `id`: price
  - `margin-top`: 2
  - `image-source`: /images/game/prey/prey_bonus_reroll
  - `image-clip`: 0 52 37 54
  - `height`: 21
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_11,11,22,ui,otui,"
### `list`

- **Klasa:** `InactivePreyPanel`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `size`: 195 195
  - `id`: list
  - `margin-right`: 2
  - `margin-top`: 20
  - `padding-left`: 4
  - `padding-top`: 4
  - `type`: grid
  - `cell-size`: 60 60
  - `cell-spacing`: 3
  - `num-columns`: 3
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_12,12,22,ui,otui,"
### `choosePreyButton`

- **Klasa:** `ChoosePrey`
- **Rodzic:** `FlatPanel`
- **Właściwości:**
  - `size`: 55 92
  - `padding`: 10
  - `id`: choosePreyButton
  - `margin-bottom`: 17
  - `margin-top`: 17
  - `margin-left`: 3
  - `image-source`: /images/game/prey/prey_choose
  - `image-clip`: 0 35 45 37
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_13,13,22,ui,otui,"
### `price`

- **Klasa:** `SelectPreyCreature`
- **Rodzic:** `FlatPanel`
- **Właściwości:**
  - `padding`: 2
  - `size`: 66 66
  - `id`: price
  - `image-source`: /images/game/prey/prey_select_blocked
  - `margin-top`: 2
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_14,14,22,ui,otui,"
### `price`

- **Klasa:** `RerollButton`
- **Rodzic:** `FlatPanel`
- **Właściwości:**
  - `padding`: 2
  - `size`: 66 66
  - `id`: price
  - `height`: 15
  - `text-align`: center
  - `background-color`: #C28400
  - `image-source`: /images/game/prey/prey_reroll
  - `image-clip`: 0 46 60 47
  - `margin-top`: 2
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_15,15,22,ui,otui,"
### `text`

- **Klasa:** `CardLabel`
- **Rodzic:** `FlatPanel`
- **Właściwości:**
  - `padding`: 5
  - `id`: text
  - `image-source`: /images/game/prey/prey_wildcard
  - `tooltip`: Prey Wildcards
  - `margin-right`: 5
  - `text-align`: right
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_16,16,22,ui,otui,"
### `text`

- **Klasa:** `GoldLabel`
- **Rodzic:** `FlatPanel`
- **Właściwości:**
  - `padding`: 5
  - `id`: text
  - `image-source`: /images/game/prey/prey_gold
  - `tooltip`: Gold Coins
  - `margin-right`: 5
  - `text-align`: right
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_17,17,22,ui,otui,"
### `creature`

- **Klasa:** `PreyCreatureBox`
- **Rodzic:** `UICheckBox`
- **Właściwości:**
  - `border-width`: 1
  - `border-color`: alpha
  - `padding`: 3
  - `id`: creature
  - `phantom`: true
  - `image-color`: #ffffff88
  - `margin-top`: 3
  - `color`: #aaaaaa88
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_18,18,22,ui,otui,"
### `openStore`

- **Klasa:** `SlotPanel`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `size`: 20 20
  - `image-source`: /images/topbuttons/shop
  - `image-border`: 25
  - `padding-top`: 2
  - `padding-bottom`: 6
  - `padding-left`: 8
  - `padding-right`: 8
  - `id`: openStore
  - `text-align`: center
  - `visible`: false
  - `margin-top`: 10
  - `padding`: 20
  - `margin-left`: 10
  - `margin-bottom`: 10
  - `text-wrap`: true
  - `text`: Close
  - `font`: cipsoftFont
  - `tooltip`: Go to the S",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_19,19,22,ui,otui,"  - `background-color`: #17354e

### `time`

- **Klasa:** `PreyCreature`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `height`: 6
  - `margin-top`: 3
  - `id`: time
  - `size`: 15 15
  - `image-source`: /images/game/prey/prey_inactive
  - `margin-left`: 5
  - `margin-bottom`: 2
  - `text`: Inactive
  - `font`: verdana-11px-rounded
  - `text-align`: left
  - `background-color`: #C28400
  - `phantom`: false
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_20,20,22,ui,otui,"  - `phantom`: false

### `slot3`

- **Klasa:** `PreyTracker`
- **Rodzic:** `MiniWindow`
- **Właściwości:**
  - `id`: slot3
  - `height`: 95
  - `icon`: /images/topbuttons/prey
  - `padding-left`: 5
  - `padding-right`: 5
  - `padding-top`: 5
  - `layout`: verticalBox
  - `font`: verdana-11px-rounded
  - `margin-top`: 5
",2025-10-09T10:29:14Z
otui-ui-86950d9477cc,game_prey/prey.otui,3ead5ec,otui-ui-86950d9477cc_21,21,22,ui,otui,"
## Hierarchy Diagram

Zobacz: [../diagrams/prey.mmd](../diagrams/prey.mmd)
",2025-10-09T10:29:14Z
otui-ui-5287c3f53db5,game_textwindow/textwindow.otui,3ead5ec,otui-ui-5287c3f53db5_0,0,6,ui,otui,"# game_textwindow/textwindow.otui
",2025-10-09T10:29:14Z
otui-ui-5287c3f53db5,game_textwindow/textwindow.otui,3ead5ec,otui-ui-5287c3f53db5_1,1,6,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla textwindow.
",2025-10-09T10:29:14Z
otui-ui-5287c3f53db5,game_textwindow/textwindow.otui,3ead5ec,otui-ui-5287c3f53db5_2,2,6,ui,otui,"## Widgets

| ID | Class | Parent | Key Properties |
|----|-------|--------|----------------|
| `cancelButton` | `TextWindow` | `MainWindow` | size=300 280 |
",2025-10-09T10:29:14Z
otui-ui-5287c3f53db5,game_textwindow/textwindow.otui,3ead5ec,otui-ui-5287c3f53db5_3,3,6,ui,otui,"## Widget Details
",2025-10-09T10:29:14Z
otui-ui-5287c3f53db5,game_textwindow/textwindow.otui,3ead5ec,otui-ui-5287c3f53db5_4,4,6,ui,otui,"### `cancelButton`

- **Klasa:** `TextWindow`
- **Rodzic:** `MainWindow`
- **Właściwości:**
  - `id`: cancelButton
  - `size`: 300 280
  - `virtual`: true
  - `margin-left`: 8
  - `text-auto-resize`: true
  - `text-align`: left
  - `text-wrap`: true
  - `vertical-scrollbar`: textScroll
  - `margin-top`: 10
  - `margin-bottom`: 10
  - `step`: 16
  - `pixels-scroll`: true
  - `margin-right`: 10
  - `width`: 60
",2025-10-09T10:29:14Z
otui-ui-5287c3f53db5,game_textwindow/textwindow.otui,3ead5ec,otui-ui-5287c3f53db5_5,5,6,ui,otui,"  - `width`: 60

## Hierarchy Diagram

Zobacz: [../diagrams/textwindow.mmd](../diagrams/textwindow.mmd)
",2025-10-09T10:29:14Z
otui-ui-bb40fe801dd9,client_stats/stats.otui,3ead5ec,otui-ui-bb40fe801dd9_0,0,7,ui,otui,"# client_stats/stats.otui
",2025-10-09T10:29:14Z
otui-ui-bb40fe801dd9,client_stats/stats.otui,3ead5ec,otui-ui-bb40fe801dd9_1,1,7,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla stats.
",2025-10-09T10:29:14Z
otui-ui-bb40fe801dd9,client_stats/stats.otui,3ead5ec,otui-ui-bb40fe801dd9_2,2,7,ui,otui,"## Widgets

| ID | Class | Parent | Key Properties |
|----|-------|--------|----------------|
| `DebugText` | `DebugText` | `Label` | font=terminus-10px, text-wrap=false, text-auto-resize=true |
| `debugScroll` | `DebugLabel` | `Label` | size=550 300 |
",2025-10-09T10:29:14Z
otui-ui-bb40fe801dd9,client_stats/stats.otui,3ead5ec,otui-ui-bb40fe801dd9_3,3,7,ui,otui,"## Widget Details
",2025-10-09T10:29:14Z
otui-ui-bb40fe801dd9,client_stats/stats.otui,3ead5ec,otui-ui-bb40fe801dd9_4,4,7,ui,otui,"### `DebugText`

- **Klasa:** `DebugText`
- **Rodzic:** `Label`
- **Właściwości:**
  - `font`: terminus-10px
  - `text-wrap`: false
  - `text-auto-resize`: true
  - `text-align`: topleft
",2025-10-09T10:29:14Z
otui-ui-bb40fe801dd9,client_stats/stats.otui,3ead5ec,otui-ui-bb40fe801dd9_5,5,7,ui,otui,"
### `debugScroll`

- **Klasa:** `DebugLabel`
- **Rodzic:** `Label`
- **Właściwości:**
  - `text-wrap`: false
  - `text-auto-resize`: false
  - `text-align`: center
  - `id`: debugScroll
  - `size`: 550 300
  - `margin`: 5 5 5 5
  - `padding`: 25 3 3 3
  - `opacity`: 0.9
  - `margin-bottom`: 5
  - `padding-left`: 5
  - `vertical-scrollbar`: debugScroll
  - `text`: -
  - `step`: 48
  - `pixels-scroll`: true
",2025-10-09T10:29:14Z
otui-ui-bb40fe801dd9,client_stats/stats.otui,3ead5ec,otui-ui-bb40fe801dd9_6,6,7,ui,otui,"  - `pixels-scroll`: true

## Hierarchy Diagram

Zobacz: [../diagrams/stats.mmd](../diagrams/stats.mmd)
",2025-10-09T10:29:14Z
otui-ui-3e3fbe0ec557,game_unjustifiedpoints/unjustifiedpoints.otui,3ead5ec,otui-ui-3e3fbe0ec557_0,0,7,ui,otui,"# game_unjustifiedpoints/unjustifiedpoints.otui
",2025-10-09T10:29:14Z
otui-ui-3e3fbe0ec557,game_unjustifiedpoints/unjustifiedpoints.otui,3ead5ec,otui-ui-3e3fbe0ec557_1,1,7,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla unjustifiedpoints.
",2025-10-09T10:29:14Z
otui-ui-3e3fbe0ec557,game_unjustifiedpoints/unjustifiedpoints.otui,3ead5ec,otui-ui-3e3fbe0ec557_2,2,7,ui,otui,"## Widgets

| ID | Class | Parent | Key Properties |
|----|-------|--------|----------------|
| `SkullProgressBar` | `SkullProgressBar` | `ProgressBar` | height=13, margin=4 18 0 10 |
| `monthSkullWidget` | `SkullWidget` | `UIWidget` | size=13 13 |
",2025-10-09T10:29:14Z
otui-ui-3e3fbe0ec557,game_unjustifiedpoints/unjustifiedpoints.otui,3ead5ec,otui-ui-3e3fbe0ec557_3,3,7,ui,otui,"## Widget Details
",2025-10-09T10:29:14Z
otui-ui-3e3fbe0ec557,game_unjustifiedpoints/unjustifiedpoints.otui,3ead5ec,otui-ui-3e3fbe0ec557_4,4,7,ui,otui,"### `SkullProgressBar`

- **Klasa:** `SkullProgressBar`
- **Rodzic:** `ProgressBar`
- **Właściwości:**
  - `height`: 13
  - `margin`: 4 18 0 10
",2025-10-09T10:29:14Z
otui-ui-3e3fbe0ec557,game_unjustifiedpoints/unjustifiedpoints.otui,3ead5ec,otui-ui-3e3fbe0ec557_5,5,7,ui,otui,"### `monthSkullWidget`

- **Klasa:** `SkullWidget`
- **Rodzic:** `UIWidget`
- **Właściwości:**
  - `size`: 13 13
  - `margin-right`: 6
  - `image-source`: /images/game/skull_socket
  - `id`: monthSkullWidget
  - `height`: 114
  - `icon`: /images/topbuttons/unjustifiedpoints
  - `phantom`: false
  - `margin-top`: 10
  - `margin-left`: 12
  - `font`: verdana-11px-rounded
",2025-10-09T10:29:14Z
otui-ui-3e3fbe0ec557,game_unjustifiedpoints/unjustifiedpoints.otui,3ead5ec,otui-ui-3e3fbe0ec557_6,6,7,ui,otui,"
## Hierarchy Diagram

Zobacz: [../diagrams/unjustifiedpoints.mmd](../diagrams/unjustifiedpoints.mmd)
",2025-10-09T10:29:14Z
otui-ui-d7f747d4b1f4,client_background/background.otui,3ead5ec,otui-ui-d7f747d4b1f4_0,0,2,ui,otui,"# client_background/background.otui
",2025-10-09T10:29:14Z
otui-ui-d7f747d4b1f4,client_background/background.otui,3ead5ec,otui-ui-d7f747d4b1f4_1,1,2,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla background.
",2025-10-09T10:29:14Z
otui-ui-a1c37e64b520,updater/updater.otui,3ead5ec,otui-ui-a1c37e64b520_0,0,2,ui,otui,"# updater/updater.otui
",2025-10-09T10:29:14Z
otui-ui-a1c37e64b520,updater/updater.otui,3ead5ec,otui-ui-a1c37e64b520_1,1,2,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla updater.
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_0,0,13,ui,otui,"# game_shop/shop.otui
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_1,1,13,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla shop.
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_2,2,13,ui,otui,"## Widgets

| ID | Class | Parent | Key Properties |
|----|-------|--------|----------------|
| `name` | `ShopCategory` | `Panel` | height=36, focusable=true, background=#99999999 |
| `item` | `ShopCategoryItem` | `ShopCategory` | size=32 32 |
| `creature` | `ShopCategoryCreature` | `ShopCategory` | size=32 32 |
| `image` | `ShopCategoryImage` | `ShopCategory` | size=32 32 |
| `buyButton` | `ShopOffer` | `Panel` | height=25, background=#99999999, id=buyButton |
| `item` | `ShopOfferItem` | `Shop",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_3,3,13,ui,otui,"
## Widget Details
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_4,4,13,ui,otui,"### `name`

- **Klasa:** `ShopCategory`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `height`: 36
  - `focusable`: true
  - `background`: #99999999
  - `id`: name
  - `margin-left`: 40
  - `text-align`: left
  - `color`: white
  - `font`: verdana-11px-rounded
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_5,5,13,ui,otui,"
### `item`

- **Klasa:** `ShopCategoryItem`
- **Rodzic:** `ShopCategory`
- **Właściwości:**
  - `id`: item
  - `margin-top`: 2
  - `margin-bottom`: 2
  - `margin-left`: 2
  - `virtual`: true
  - `size`: 32 32
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_6,6,13,ui,otui,"
### `creature`

- **Klasa:** `ShopCategoryCreature`
- **Rodzic:** `ShopCategory`
- **Właściwości:**
  - `id`: creature
  - `margin-top`: 2
  - `margin-bottom`: 2
  - `margin-left`: 2
  - `size`: 32 32
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_7,7,13,ui,otui,"
### `image`

- **Klasa:** `ShopCategoryImage`
- **Rodzic:** `ShopCategory`
- **Właściwości:**
  - `id`: image
  - `margin-top`: 2
  - `margin-bottom`: 2
  - `margin-left`: 2
  - `size`: 32 32
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_8,8,13,ui,otui,"
### `buyButton`

- **Klasa:** `ShopOffer`
- **Rodzic:** `Panel`
- **Właściwości:**
  - `height`: 25
  - `background`: #99999999
  - `id`: buyButton
  - `margin-top`: 4
  - `margin-left`: 55
  - `text-align`: center
  - `color`: white
  - `font`: verdana-11px-rounded
  - `margin-right`: 15
  - `text-auto-resize`: true
  - `text-wrap`: true
  - `text`: BUY
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_9,9,13,ui,otui,"
### `item`

- **Klasa:** `ShopOfferItem`
- **Rodzic:** `ShopOffer`
- **Właściwości:**
  - `id`: item
  - `margin-top`: 4
  - `margin-bottom`: 4
  - `margin-left`: 2
  - `virtual`: true
  - `size`: 48 48
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_10,10,13,ui,otui,"
### `creature`

- **Klasa:** `ShopOfferCreature`
- **Rodzic:** `ShopOffer`
- **Właściwości:**
  - `id`: creature
  - `margin-top`: 4
  - `margin-bottom`: 4
  - `margin-left`: 2
  - `size`: 48 48
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_11,11,13,ui,otui,"
### `buttonCancel`

- **Klasa:** `ShopOfferImage`
- **Rodzic:** `ShopOffer`
- **Właściwości:**
  - `id`: buttonCancel
  - `margin-top`: 10
  - `margin-bottom`: 10
  - `margin-left`: 10
  - `size`: 500 360
  - `width`: 64
  - `height`: 0
  - `text`: -
  - `text-auto-resize`: true
  - `visible`: false
  - `text-wrap`: true
  - `text-align`: center
  - `font`: sans-bold-16px
  - `vertical-scrollbar`: offersScrollBar
  - `padding`: 1
  - `focusable`: false
  - `step`: 50
  - `pixels-scroll`: true
",2025-10-09T10:29:14Z
otui-ui-b060d7eb844d,game_shop/shop.otui,3ead5ec,otui-ui-b060d7eb844d_12,12,13,ui,otui,"  - `pixels-scroll`: true

## Hierarchy Diagram

Zobacz: [../diagrams/shop.mmd](../diagrams/shop.mmd)
",2025-10-09T10:29:14Z
otui-ui-c1afbfd2cfa8,game_shop/transfer.otui,3ead5ec,otui-ui-c1afbfd2cfa8_0,0,2,ui,otui,"# game_shop/transfer.otui
",2025-10-09T10:29:14Z
otui-ui-c1afbfd2cfa8,game_shop/transfer.otui,3ead5ec,otui-ui-c1afbfd2cfa8_1,1,2,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla transfer.
",2025-10-09T10:29:14Z
otui-ui-fbcdb1ef91f1,game_playerdeath/deathwindow.otui,3ead5ec,otui-ui-fbcdb1ef91f1_0,0,6,ui,otui,"# game_playerdeath/deathwindow.otui
",2025-10-09T10:29:14Z
otui-ui-fbcdb1ef91f1,game_playerdeath/deathwindow.otui,3ead5ec,otui-ui-fbcdb1ef91f1_1,1,6,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla deathwindow.
",2025-10-09T10:29:14Z
otui-ui-fbcdb1ef91f1,game_playerdeath/deathwindow.otui,3ead5ec,otui-ui-fbcdb1ef91f1_2,2,6,ui,otui,"## Widgets

| ID | Class | Parent | Key Properties |
|----|-------|--------|----------------|
| `buttonCancel` | `DeathWindow` | `MainWindow` | id=buttonCancel, width=64, height=140 |
",2025-10-09T10:29:14Z
otui-ui-fbcdb1ef91f1,game_playerdeath/deathwindow.otui,3ead5ec,otui-ui-fbcdb1ef91f1_3,3,6,ui,otui,"## Widget Details
",2025-10-09T10:29:14Z
otui-ui-fbcdb1ef91f1,game_playerdeath/deathwindow.otui,3ead5ec,otui-ui-fbcdb1ef91f1_4,4,6,ui,otui,"### `buttonCancel`

- **Klasa:** `DeathWindow`
- **Rodzic:** `MainWindow`
- **Właściwości:**
  - `id`: buttonCancel
  - `width`: 64
  - `height`: 140
  - `margin-left`: 5
  - `margin-top`: 2
",2025-10-09T10:29:14Z
otui-ui-fbcdb1ef91f1,game_playerdeath/deathwindow.otui,3ead5ec,otui-ui-fbcdb1ef91f1_5,5,6,ui,otui,"
## Hierarchy Diagram

Zobacz: [../diagrams/deathwindow.mmd](../diagrams/deathwindow.mmd)
",2025-10-09T10:29:14Z
otui-ui-ede19e9b2263,game_minimap/flagwindow.otui,3ead5ec,otui-ui-ede19e9b2263_0,0,7,ui,otui,"# game_minimap/flagwindow.otui
",2025-10-09T10:29:14Z
otui-ui-ede19e9b2263,game_minimap/flagwindow.otui,3ead5ec,otui-ui-ede19e9b2263_1,1,7,ui,otui,"## Overview

Plik OTUI definiujący interfejs użytkownika dla flagwindow.
",2025-10-09T10:29:14Z
otui-ui-ede19e9b2263,game_minimap/flagwindow.otui,3ead5ec,otui-ui-ede19e9b2263_2,2,7,ui,otui,"## Widgets

| ID | Class | Parent | Key Properties |
|----|-------|--------|----------------|
| `FlagButton` | `FlagButton` | `CheckBox` | size=15 15 |
| `cancelButton` | `FlagWindow` | `MainWindow` | size=196 185 |
",2025-10-09T10:29:14Z
otui-ui-ede19e9b2263,game_minimap/flagwindow.otui,3ead5ec,otui-ui-ede19e9b2263_3,3,7,ui,otui,"## Widget Details
",2025-10-09T10:29:14Z
otui-ui-ede19e9b2263,game_minimap/flagwindow.otui,3ead5ec,otui-ui-ede19e9b2263_4,4,7,ui,otui,"### `FlagButton`

- **Klasa:** `FlagButton`
- **Rodzic:** `CheckBox`
- **Właściwości:**
  - `size`: 15 15
  - `margin-left`: 2
  - `image-source`: /images/game/minimap/flagcheckbox
  - `image-size`: 15 15
  - `image-border`: 3
  - `icon-source`: /images/game/minimap/mapflags
  - `icon-size`: 11 11
  - `icon-clip`: 0 0 11 11
  - `icon-offset`: 2 4
  - `image-clip`: 52 0 26 26
",2025-10-09T10:29:14Z
