file,event
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onOptionChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.lua,onVisibilityChange
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onAddItem
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onContainerClose
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onContainerOpen
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onContainerOpen
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onEscape
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onGeometryChange
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onMouseRelease
modules/game_bot/default_configs/vBot_4.7/vBot/Containers.lua,onPlayerInventoryChange
modules/game_bot/default_configs/vBot_4.7/vBot/Dropper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Dropper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onHoverChange
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onMouseRelease
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onMouseWheel
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onMouseWheel
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onOptionChange
modules/game_bot/default_configs/vBot_4.7/vBot/Equipper.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onManaChange
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onPlayerHealthChange
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/HealBot.lua,onVisibilityChange
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/Sio.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onTalk
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/alarms.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onAddItem
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onAddItem
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onClose
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onContainerOpen
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onContainerUpdateItem
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onContainerUpdateItem
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onContainerUpdateItem
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onHoverChange
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onRemoveItem
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/analyzer.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/antiRs.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastLeader
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastLeader
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastToggle
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCastToggle
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onCreaturePositionChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onMissle
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onOptionChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onOptionChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayLeader
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayLeader
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayPhrase
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayPhrase
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayToggle
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onSayToggle
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootEnabled
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootLeader
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootLeader
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootToggle
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onShootToggle
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTalk
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/combo.lua,onUseWith
modules/game_bot/default_configs/vBot_4.7/vBot/configs.lua,onError
modules/game_bot/default_configs/vBot_4.7/vBot/configs.lua,onError
modules/game_bot/default_configs/vBot_4.7/vBot/configs.lua,onError
modules/game_bot/default_configs/vBot_4.7/vBot/configs.lua,onError
modules/game_bot/default_configs/vBot_4.7/vBot/configs.lua,onError
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.lua,onGeometryChange
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/exeta.lua,onCreatureHealthPercentChange
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onAddItem
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onAddThing
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onAddThing
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onAttackingCreatureChange
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onContainerOpen
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onCreatureAppear
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onGeometryChange
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onKeyDown
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onKeyPress
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onKeyPress
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onPlayerPositionChange
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onRemoveThing
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onRemoveThing
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onTalk
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onTalk
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onUseWith
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/extras.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/hold_target.lua,onKeyPress
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/new_healer.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/npc_talk.lua,onAttackingCreatureChange
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onCreatureAppear
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onKeyPress
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onMouseRelease
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onMouseRelease
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onMouseRelease
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onPlayerPositionChange
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onStyleApply
modules/game_bot/default_configs/vBot_4.7/vBot/playerlist.lua,onTextMessage
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onCreaturePositionChange
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onKeyDown
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onKeyPress
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/pushmax.lua,onValueChange
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_label.lua,onAddItem
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_label.lua,onContainerClose
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_label.lua,onContainerOpen
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_label.lua,onContainerUpdateItem
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_label.lua,onRemoveItem
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_manager.lua,onAddItem
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_manager.lua,onContainerClose
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_manager.lua,onContainerOpen
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_manager.lua,onContainerUpdateItem
modules/game_bot/default_configs/vBot_4.7/vBot/quiver_manager.lua,onRemoveItem
modules/game_bot/default_configs/vBot_4.7/vBot/spy_level.lua,onKeyPress
modules/game_bot/default_configs/vBot_4.7/vBot/spy_level.lua,onPlayerPositionChange
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onDoubleClick
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onItemChange
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onMouseWheel
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onMouseWheel
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onMouseWheel
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onTextChange
modules/game_bot/default_configs/vBot_4.7/vBot/supplies.lua,onVisibilityChange
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onAnother
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onAnother
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onAnother
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onAnother
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onGroupSpellCooldown
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onGroupSpellCooldown
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onPlayerPositionChange
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onSame
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onSame
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onSame
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onSame
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onSpellCooldown
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onSpellCooldown
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onTalk
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onTalk
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onTalk
modules/game_bot/default_configs/vBot_4.7/vBot/vlib.lua,onTextMessage
